BTC,ETH,ADA,BNB,XMR
57721.36,3256.68,1.3467,667.03,406.86
57992.52,3286.49,1.368,674.59,408.25
57807.6,3333.24,1.3691,676.53,409.8
57598.16,3303.19,1.3656,676.35,412.35
56803.29,3286.09,1.3503,664.4,407.3
57132.0,3332.6,1.355,672.0,413.02
57334.04,3385.12,1.3645,674.05,414.51
57212.47,3432.99,1.363,676.41,411.22
55327.58,3262.79,1.2979,644.83,394.53
55717.67,3284.31,1.3055,650.38,398.93
55743.55,3228.44,1.2932,633.54,399.69
55484.25,3234.93,1.2998,639.11,396.52
55843.01,3350.3,1.3177,652.79,390.04
56028.39,3381.15,1.3245,661.5,393.39
56116.64,3355.12,1.3226,661.62,394.41
55954.73,3316.35,1.3078,654.38,393.29
55756.02,3305.01,1.3061,647.48,394.02
56098.37,3337.81,1.3128,648.99,399.51
56454.44,3438.16,1.3422,659.4,398.95
56186.29,3482.99,1.3418,653.39,406.31
56049.94,3486.21,1.3388,648.95,403.46
55501.9,3482.2,1.3218,641.53,400.91
54864.97,3372.08,1.2958,622.55,399.5
53845.91,3230.5,1.2733,613.22,387.55
53874.67,3270.05,1.2811,614.82,388.06
54210.55,3337.25,1.2927,625.44,390.98
54580.0,3384.05,1.313,632.39,397.91
54584.98,3416.1,1.3063,631.19,396.27
54774.64,3405.87,1.3105,630.64,398.14
54392.98,3335.03,1.3059,624.46,392.8
54106.29,3314.3,1.3021,620.07,389.25
53230.95,3241.0,1.2716,609.56,380.39
54576.76,3310.92,1.3059,627.66,392.57
54771.33,3370.38,1.3202,634.15,401.44
55071.94,3318.65,1.3285,634.59,402.37
54827.17,3298.26,1.3244,627.88,396.19
54568.04,3262.87,1.3089,622.89,393.9
54723.44,3284.16,1.3233,630.6,399.75
54462.06,3266.41,1.312,628.82,395.98
54899.92,3342.2,1.3306,642.84,396.98
55475.08,3355.4,1.3434,646.66,400.4
55400.44,3380.35,1.3401,649.22,401.0
55670.95,3384.14,1.3489,653.21,403.52
55157.04,3355.43,1.3573,643.27,403.4
55627.47,3372.97,1.384,651.78,405.39
56300.4,3377.77,1.4,656.12,406.08
57036.26,3344.16,1.3932,652.17,404.86
57675.87,3307.8,1.3774,646.93,407.07
57466.67,3454.15,1.4257,649.22,409.12
57329.13,3402.45,1.4175,643.74,405.61
57351.06,3419.6,1.4176,646.04,407.72
57177.43,3483.51,1.465,650.1,410.4
56890.35,3461.32,1.4489,643.71,405.13
56839.6,3428.87,1.4792,645.47,412.57
57116.28,3524.5,1.4666,649.92,413.63
57515.37,3529.42,1.482,651.92,417.31
57022.76,3479.75,1.4645,639.16,413.69
56899.55,3478.87,1.4538,640.93,417.13
57094.41,3488.25,1.4861,645.48,415.97
56868.2,3473.53,1.4908,642.3,414.12
57015.33,3444.72,1.5022,641.67,413.27
57237.95,3455.64,1.5314,645.36,415.25
56663.93,3397.75,1.4492,636.93,407.11
56885.76,3443.7,1.4845,641.49,411.75
56974.49,3437.83,1.4962,642.31,410.28
57314.48,3462.44,1.5674,645.78,410.05
58043.21,3487.33,1.6232,650.61,414.87
58056.85,3527.0,1.6631,648.74,415.01
57697.35,3497.18,1.6339,644.39,418.7
57334.83,3486.0,1.6303,644.76,423.89
57219.6,3512.0,1.6357,641.7,424.52
57168.92,3555.75,1.6239,640.4,417.6
56788.48,3543.39,1.6211,634.59,420.95
56856.53,3548.16,1.6214,637.14,434.62
55813.83,3460.63,1.5541,629.09,419.53
56169.86,3485.0,1.5974,632.19,422.38
55948.92,3467.56,1.6094,626.56,420.91
56335.75,3519.67,1.6599,632.7,431.66
56543.79,3533.03,1.7014,637.77,428.86
56432.63,3492.3,1.6498,634.27,422.8
56428.18,3495.82,1.611,627.27,433.92
56224.49,3462.08,1.5952,626.01,443.0
55865.1,3434.35,1.5851,617.5,452.26
55749.43,3426.51,1.578,619.16,474.06
55877.12,3423.86,1.5831,619.08,479.05
55850.0,3416.02,1.6033,622.15,491.72
56158.93,3443.02,1.6285,624.81,492.0
55815.12,3436.82,1.6237,621.4,482.38
56131.48,3437.02,1.6553,622.92,490.46
56279.86,3465.44,1.6446,624.1,484.99
56451.52,3451.22,1.6412,624.21,481.38
56515.52,3446.61,1.6915,625.67,494.0
57517.4,3497.02,1.7337,631.13,507.47
57060.22,3499.03,1.6909,631.7,514.57
57193.87,3507.32,1.7218,636.34,501.76
57590.16,3565.6,1.699,636.68,516.51
58381.0,3551.12,1.6844,638.69,487.5
58185.54,3538.82,1.6899,640.95,486.81
57956.83,3530.34,1.6787,635.81,483.74
57645.39,3515.86,1.65,626.68,476.03
57683.76,3501.39,1.6519,631.94,481.37
57424.29,3479.94,1.6182,623.87,464.74
57076.79,3444.59,1.6066,618.25,455.4
57368.78,3482.75,1.6531,624.82,455.18
57760.83,3527.71,1.6454,627.03,455.83
57644.5,3533.48,1.65,630.06,467.85
58340.14,3536.46,1.6228,634.97,475.72
58180.4,3537.39,1.6305,633.11,483.92
58126.78,3566.83,1.6163,632.59,476.15
57941.96,3539.23,1.6259,629.87,482.25
57869.99,3526.41,1.6012,628.44,479.02
58541.13,3532.9,1.6417,629.91,486.28
58934.59,3560.88,1.6353,633.92,475.23
58881.67,3567.48,1.6299,636.76,478.53
58622.26,3540.3,1.6169,633.61,470.69
58641.66,3545.18,1.5855,632.31,472.36
58939.06,3567.93,1.6028,631.85,471.4
58901.93,3648.45,1.6091,634.0,470.97
59008.91,3674.25,1.6207,640.74,468.6
57693.54,3637.84,1.5697,640.12,452.94
58457.96,3785.53,1.5795,645.7,459.69
58999.01,3840.0,1.6043,650.04,465.32
59140.64,3820.72,1.6053,650.45,464.09
59104.55,3816.17,1.6196,654.69,459.71
59005.01,3850.36,1.6139,648.14,464.39
58861.01,3905.64,1.6049,647.49,468.49
58645.22,3881.0,1.629,643.28,468.05
58946.34,3914.65,1.6234,647.04,477.09
58611.52,3840.69,1.6028,640.5,480.62
59200.0,3888.89,1.6149,647.53,476.66
58693.18,3883.02,1.6451,649.02,466.61
58698.98,3873.76,1.5969,642.29,456.61
58206.48,3899.97,1.63,642.43,457.95
58499.99,3921.72,1.6794,647.01,459.56
58375.16,3964.38,1.7337,648.58,467.56
58009.06,3940.78,1.7361,645.53,462.62
58196.66,3923.78,1.7459,663.16,472.23
57974.65,3910.2,1.7261,673.4,471.86
57980.22,3917.79,1.7218,677.0,466.66
57901.47,3851.69,1.7296,668.48,457.79
56436.59,3748.65,1.698,651.91,450.81
57248.8,3834.96,1.7932,662.41,458.41
57199.98,3838.18,1.8163,665.48,457.07
57421.36,3881.17,1.7936,666.27,464.62
57645.13,3928.5,1.8282,665.85,465.0
57514.73,3915.49,1.82,662.48,463.17
57498.64,3902.72,1.8045,663.59,464.44
57330.11,3867.27,1.7609,659.3,469.43
57911.74,3909.04,1.7985,662.85,470.49
58076.51,3908.85,1.7996,660.91,476.21
57989.77,3889.06,1.7697,661.12,477.82
58305.56,3928.37,1.7687,662.54,483.42
58915.05,3913.35,1.7487,683.14,484.5
58763.37,3932.69,1.7887,679.99,497.96
59044.13,3979.38,1.7463,678.07,486.52
59417.02,4058.84,1.7578,678.31,478.64
59226.7,4098.59,1.7661,676.7,483.0
59128.36,4132.53,1.7602,675.91,482.67
58892.81,4117.56,1.8155,684.9,486.79
58431.78,4110.43,1.7836,678.25,478.0
58444.06,4169.79,1.799,677.98,482.82
57967.07,4110.0,1.7567,669.49,473.83
57936.38,4040.79,1.7488,664.75,472.24
58164.61,4072.01,1.7532,665.4,476.82
57747.12,4132.17,1.7438,664.32,469.63
57765.56,4130.0,1.7363,662.18,470.98
56942.95,4044.98,1.7043,652.09,464.43
58392.16,4163.01,1.7623,666.36,475.13
57638.49,4139.91,1.7456,663.29,469.52
57045.71,4144.08,1.7202,662.13,460.41
56799.82,4133.17,1.7256,660.33,460.09
55756.79,3991.18,1.6503,640.47,443.11
55306.78,3906.71,1.6404,628.53,445.66
55720.18,4019.34,1.6976,643.84,451.42
56289.26,4036.09,1.6964,642.43,449.82
55859.94,3949.23,1.644,631.83,442.0
55521.01,3861.43,1.6297,629.59,425.29
55604.7,3903.85,1.6398,639.88,428.74
54654.5,3821.36,1.6088,631.32,421.0
55176.13,3857.04,1.6212,633.64,428.44
55377.71,3910.28,1.6272,643.61,435.74
54840.88,3879.74,1.6204,641.48,436.87
55723.38,3946.13,1.6598,649.69,445.35
55799.93,3966.37,1.6625,655.44,443.63
55393.59,3923.96,1.6432,648.67,438.1
55944.88,4016.44,1.6913,659.21,447.32
55902.64,4043.54,1.7334,661.36,440.81
55269.75,3976.04,1.7181,655.52,433.37
55422.58,3971.75,1.7273,657.13,434.82
55802.93,3979.99,1.7241,661.28,438.69
55752.83,3983.51,1.7319,659.33,438.17
56118.89,4024.86,1.7801,668.51,446.31
56063.22,4016.44,1.7395,661.84,439.59
56450.92,4038.83,1.7575,663.0,443.86
56454.15,4061.22,1.7466,666.81,442.54
56694.07,4072.74,1.7539,669.6,448.06
56898.45,4141.51,1.7372,667.33,449.77
56597.99,4126.83,1.7319,663.26,444.0
56476.08,4132.29,1.7377,661.85,446.84
56745.27,4178.59,1.7665,672.33,454.09
57401.8,4200.22,1.795,673.63,457.7
57105.06,4181.25,1.7778,673.54,449.53
57232.41,4274.4,1.8101,677.82,451.92
57826.29,4337.99,1.8148,684.12,474.09
57414.41,4305.19,1.7903,677.94,465.1
57288.66,4331.52,1.8031,676.7,464.0
57074.16,4298.47,1.783,669.9,450.34
57165.29,4311.06,1.7782,671.07,453.31
56976.63,4313.54,1.7674,667.77,459.57
56923.3,4289.87,1.7632,669.97,462.3
56111.27,4240.91,1.7289,660.01,450.51
56511.27,4280.75,1.7554,665.02,464.0
56405.03,4297.63,1.7455,666.62,458.37
56854.11,4316.01,1.7559,668.35,458.61
56150.0,4323.91,1.741,662.29,455.36
55547.55,4194.98,1.6984,650.64,447.45
55045.91,4148.42,1.699,646.2,442.0
54915.26,4148.49,1.7127,644.77,440.82
54136.42,4015.3,1.6916,635.02,431.84
54487.64,4087.78,1.7163,642.52,438.32
54476.28,4102.65,1.7411,646.4,440.56
54585.16,4129.12,1.7353,649.23,444.92
52959.65,4236.01,1.694,638.14,430.87
49607.98,3819.17,1.5626,595.42,395.29
49718.09,3901.45,1.6131,601.96,398.9
50577.06,4003.82,1.6459,618.01,408.5
50328.89,3989.08,1.65,611.91,405.65
50479.66,3945.87,1.6392,607.79,404.15
50493.73,3905.68,1.651,609.37,410.28
50954.31,3993.17,1.7067,622.16,418.59
51396.7,4021.68,1.7398,633.93,419.98
50932.73,3972.93,1.7312,623.55,411.7
50060.93,3833.98,1.664,603.72,408.79
49239.06,3727.3,1.6251,579.57,391.1
49193.69,3637.98,1.7988,575.31,384.0
49813.73,3747.14,1.8077,591.94,392.52
50204.47,3810.7,1.8359,602.49,400.06
50538.35,3859.95,1.8024,609.98,403.37
50337.43,3852.33,1.8662,605.15,403.43
49660.21,3748.36,1.9309,594.06,393.07
48682.51,3697.54,1.8538,567.8,388.9
48475.85,3700.33,1.8679,565.82,382.21
47849.21,3584.08,1.8616,546.88,372.6
48586.37,3651.81,1.866,551.25,378.86
49312.11,3716.66,1.9156,563.41,390.55
49583.72,3754.95,1.9459,564.0,395.55
48866.1,3664.04,1.9027,557.98,395.66
49677.77,3718.79,1.9285,571.21,403.07
50059.72,3823.94,1.8844,583.96,409.53
50062.17,3870.69,1.8928,588.29,410.33
49507.98,3792.97,1.8766,574.45,401.16
49205.88,3793.26,1.8628,575.31,403.19
49258.27,3802.3,1.872,577.85,403.93
49703.37,3851.0,1.8601,588.19,406.14
49112.82,3813.69,1.8401,579.67,398.37
50040.88,3886.21,1.8718,598.22,409.0
50415.67,3938.74,1.8809,603.93,416.45
50491.04,3952.57,1.9011,603.81,414.25
50797.07,3996.36,1.8791,609.12,418.82
50615.72,4006.51,1.8672,608.01,417.51
50389.36,4005.58,1.8822,606.02,416.88
51013.51,4069.06,1.9362,610.29,418.56
50941.47,4092.23,1.9124,607.62,419.2
51304.55,4138.97,1.9189,612.74,419.48
50889.72,4118.7,1.9079,607.73,417.63
50640.75,4101.04,1.8999,603.74,416.22
50524.26,4097.92,1.9239,606.26,417.01
50191.91,4050.17,1.9206,599.37,415.11
49194.44,3987.92,1.9467,587.33,402.21
49849.27,4056.84,1.9648,598.48,408.54
49963.59,4077.16,2.0276,601.35,410.19
49886.57,4080.2,2.0095,603.27,413.43
49490.45,4036.4,1.9837,598.46,408.19
50663.43,4114.79,2.0628,606.6,409.52
50121.33,4062.09,2.1226,608.35,414.38
49670.02,4029.11,2.1489,602.83,409.38
49361.19,4007.95,2.105,596.26,408.32
49708.01,4039.69,2.1709,598.48,418.46
49018.75,3966.34,2.1107,589.32,413.75
48523.16,3911.41,2.0967,582.24,411.73
48855.58,3914.53,2.1332,585.96,420.18
48685.85,3897.63,2.1995,587.17,419.78
48416.99,3846.88,2.1588,582.28,418.82
48975.66,3906.3,2.1621,587.76,431.2
49214.16,3919.99,2.2654,591.15,439.82
49036.69,3892.5,2.345,587.98,416.98
49433.28,3904.81,2.269,591.2,418.27
49030.37,3878.77,2.265,586.41,411.48
47935.26,3775.77,2.2463,575.37,396.29
47848.33,3747.82,2.3029,571.59,391.4
47937.26,3753.21,2.292,573.17,393.07
48141.66,3752.82,2.2744,574.66,394.39
48258.12,3793.68,2.2848,577.98,394.71
48457.27,3809.71,2.2678,582.11,397.2
47983.44,3769.33,2.2363,573.92,391.83
46790.33,3646.65,2.1774,563.85,381.46
47296.14,3767.69,2.2873,570.85,385.55
48052.96,3830.47,2.2966,579.15,388.62
48151.06,3813.96,2.2406,580.62,391.21
48383.55,3827.43,2.2815,579.27,391.27
48120.43,3799.33,2.3332,574.1,390.78
48171.16,3783.58,2.29,574.28,393.77
49052.59,3860.9,2.3989,584.22,395.63
49374.72,3867.01,2.4142,592.55,397.24
48904.71,3798.15,2.42,590.52,394.35
49270.44,3813.51,2.3741,599.88,400.98
49580.19,3848.66,2.3892,604.96,401.39
49040.8,3792.05,2.3842,598.92,399.85
48653.31,3710.04,2.34,590.69,394.63
48943.61,3729.77,2.3425,593.09,398.48
48320.59,3680.13,2.3211,582.57,394.11
47763.67,3635.86,2.2791,572.37,388.42
47305.91,3579.52,2.239,572.59,389.9
47113.37,3608.73,2.2359,572.63,398.21
45444.68,3476.41,2.1275,558.37,390.88
45553.12,3419.48,2.0912,550.0,381.15
44087.41,3357.9,2.0257,536.21,374.6
45200.0,3477.37,2.1689,548.72,384.27
45576.11,3533.33,2.2063,550.3,387.71
46443.91,3583.98,2.302,564.49,390.65
45573.84,3468.64,2.1875,548.34,381.3
44886.49,3418.78,2.156,540.73,370.67
44493.64,3384.34,2.098,537.01,364.63
42951.5,3242.54,2.0716,506.71,347.68
43608.58,3328.4,2.145,515.76,355.12
44176.62,3341.72,2.1461,508.89,355.07
44354.38,3402.69,2.1573,522.44,357.36
45189.66,3524.97,2.2338,538.17,363.58
45374.37,3544.54,2.1847,538.03,365.25
45456.24,3514.04,2.2042,540.43,364.24
44596.45,3447.02,2.1432,525.58,356.54
45769.47,3519.98,2.199,539.13,365.58
44961.52,3480.33,2.1393,535.09,357.39
45069.21,3458.31,2.1377,532.14,354.17
44467.49,3391.6,2.1009,522.44,352.41
43366.43,3285.3,2.0387,505.38,345.51
42572.18,3205.35,2.0306,500.05,340.71
42595.55,3203.22,1.9442,501.22,336.49
43500.01,3353.33,2.0425,515.28,348.38
44233.55,3381.7,2.0912,519.15,350.84
44799.09,3441.33,2.1132,527.06,351.88
43540.46,3264.55,2.0239,512.43,341.83
42920.44,3227.62,2.0,504.7,335.98
43557.0,3282.73,2.032,512.33,339.79
44399.29,3356.85,2.0299,523.85,342.2
45097.2,3403.67,2.0656,520.4,346.95
45043.07,3408.57,2.0745,522.6,349.32
44802.34,3387.07,2.063,523.92,348.16
45355.71,3512.09,2.1236,529.57,354.63
45401.7,3526.95,2.1265,530.59,354.09
44939.97,3467.65,2.0917,523.81,351.34
45199.04,3513.42,2.0897,525.48,352.62
44962.73,3483.91,2.0916,524.54,348.81
44996.04,3471.93,2.0968,522.05,349.0
45395.98,3516.8,2.1183,526.93,350.5
45359.32,3538.69,2.1108,530.04,357.71
44010.88,3419.07,2.0317,514.96,343.85
43731.33,3368.66,2.0191,507.92,340.0
43263.16,3315.57,2.0088,504.78,333.88
43027.27,3350.42,2.0047,504.21,335.29
43642.2,3429.58,2.0767,519.47,345.16
43372.01,3402.74,2.0669,516.74,341.64
42847.75,3366.35,2.0308,512.42,336.24
43301.8,3406.09,2.0336,513.14,341.88
43284.74,3433.22,2.0162,511.92,342.76
43006.12,3404.85,2.0093,510.38,339.36
42837.79,3372.9,2.0126,506.39,339.94
42870.07,3377.49,2.0036,508.21,340.92
42634.36,3355.66,1.978,505.82,338.76
40875.02,3190.1,1.885,478.72,321.5
40349.65,3111.52,1.8286,461.11,311.5
40605.05,3098.8,1.83,452.74,309.74
39299.58,2930.36,1.6626,419.46,288.61
39219.16,2928.77,1.7268,427.68,295.58
39408.1,2946.11,1.7183,427.86,292.01
40367.12,2986.43,1.7831,438.77,296.7
40479.67,2979.99,1.79,437.83,294.17
40332.11,2975.01,1.7775,435.75,299.77
39426.99,2855.12,1.7,425.09,285.23
38702.07,2720.75,1.5935,394.78,262.39
35168.76,2367.46,1.2629,335.01,183.46
35997.87,2502.95,1.4434,353.98,228.19
37593.23,2618.1,1.5458,359.86,237.65
37427.66,2754.22,1.6383,380.54,238.82
39706.66,2861.0,1.7747,398.51,248.87
39467.33,2773.03,1.7598,394.53,241.89
38069.41,2609.51,1.6279,370.41,225.22
39413.2,2606.52,1.6416,385.02,226.52
38308.85,2529.31,1.5123,371.33,222.37
38824.89,2591.64,1.5604,373.69,224.7
39124.79,2660.85,1.6211,380.83,215.92
36736.94,2443.89,1.47,335.47,197.93
35895.46,2235.08,1.3905,303.15,189.75
37026.63,2341.47,1.4705,312.66,202.94
38119.45,2467.87,1.5381,338.38,217.19
38390.71,2476.34,1.5614,341.79,221.66
39471.71,2567.03,1.5792,354.32,226.11
39972.95,2658.43,1.6482,365.5,232.99
39735.02,2649.74,1.6296,358.78,236.37
40017.47,2716.83,1.6979,371.3,242.55
39875.14,2697.1,1.6873,368.04,239.82
39993.4,2676.21,1.6779,365.19,237.4
40448.98,2714.62,1.7275,369.99,244.89
40532.21,2758.74,1.8025,374.21,242.36
41767.02,2879.22,1.9257,393.42,253.84
41807.83,2911.21,1.858,402.72,256.91
41533.55,2900.1,1.8544,404.27,262.48
41532.16,2910.8,1.8569,402.1,269.88
39392.03,2705.93,1.7696,380.23,246.85
39846.31,2764.71,1.8022,387.89,261.75
39891.59,2788.24,1.7901,387.13,262.72
40166.82,2789.88,1.8131,390.6,266.83
40066.07,2764.84,1.8062,385.96,272.27
40752.12,2840.86,1.8482,399.28,278.69
41531.51,2846.19,1.8428,397.01,283.19
40647.1,2774.43,1.8042,391.89,281.57
41802.14,2909.27,1.8662,410.73,285.71
41507.31,2902.44,1.8166,407.15,285.93
41331.9,2861.19,1.782,399.19,292.56
40742.53,2795.46,1.7564,392.98,303.31
40007.64,2783.69,1.7261,389.97,295.81
39900.0,2756.22,1.7172,385.12,295.65
40626.12,2769.46,1.755,393.38,300.21
39900.6,2691.42,1.712,384.66,294.14
40070.45,2706.8,1.7127,379.3,296.93
40925.8,2765.24,1.7324,389.07,316.37
40787.71,2694.11,1.7222,380.78,307.54
41172.55,2714.72,1.7172,382.03,308.7
40557.55,2653.95,1.6594,376.52,308.8
41158.52,2726.82,1.7073,384.49,324.07
37912.91,2525.59,1.5924,343.49,279.37
36873.53,2425.78,1.525,328.18,273.46
37104.77,2454.18,1.5533,333.7,277.55
37400.67,2494.33,1.59,341.47,284.97
37204.21,2478.55,1.5739,331.7,274.19
36091.24,2351.6,1.4821,316.27,256.17
35233.52,2250.29,1.4184,293.49,245.04
36660.36,2393.53,1.5196,316.71,257.81
36707.68,2382.6,1.5183,316.42,253.37
37330.71,2433.36,1.5513,326.76,256.48
37700.0,2451.07,1.5753,330.08,260.8
37665.42,2448.94,1.5445,329.33,256.48
37417.24,2394.0,1.5222,322.95,244.7
36983.26,2331.66,1.5086,314.74,234.68
36335.45,2268.41,1.4446,304.95,239.86
36416.77,2235.37,1.4364,298.6,236.07
36448.71,2251.88,1.434,298.53,232.95
36308.92,2251.37,1.4398,300.57,230.44
36838.4,2348.19,1.4786,309.14,238.38
37200.1,2364.61,1.4926,312.9,239.25
38359.48,2464.64,1.5363,323.26,250.45
38181.91,2417.36,1.5348,322.14,248.39
38190.07,2393.51,1.5212,320.36,246.48
38348.78,2440.81,1.5725,326.09,253.77
37846.45,2364.29,1.5407,316.73,246.8
38192.81,2369.81,1.5374,317.15,248.39
38187.57,2355.19,1.5238,311.31,238.31
38010.0,2288.84,1.4801,302.96,232.3
37681.06,2296.51,1.4647,306.89,231.02
37319.53,2257.59,1.4434,299.49,225.91
38067.71,2356.47,1.485,309.56,235.48
38194.15,2367.26,1.4989,311.18,238.3
37658.52,2340.45,1.4843,306.19,233.27
37482.5,2297.14,1.4653,300.08,230.9
38223.16,2364.35,1.5395,311.27,239.78
37939.43,2342.41,1.5126,307.44,236.34
37499.08,2295.96,1.4817,299.83,231.95
37459.78,2319.72,1.484,300.0,247.26
37231.73,2287.23,1.4766,297.19,245.61
36909.24,2234.02,1.4548,295.18,248.17
36669.89,2214.67,1.4244,285.58,249.8
35943.31,2158.49,1.3929,279.13,236.22
34397.42,2036.12,1.2852,258.13,217.74
34234.89,2035.33,1.2529,251.43,207.08
35062.71,2115.74,1.2824,256.75,214.55
35424.41,2118.0,1.2669,258.2,212.34
33963.42,1940.14,1.1627,241.33,199.82
33669.01,1969.92,1.1941,241.48,196.86
33922.69,1978.92,1.1975,242.09,201.83
33337.54,1926.46,1.1702,236.8,198.36
32258.79,1850.15,1.1138,224.2,184.91
32744.19,1915.52,1.1544,229.51,199.23
32570.66,1899.02,1.1305,228.0,196.45
33089.31,1970.5,1.171,236.65,209.0
33678.54,2070.56,1.2675,247.4,216.56
34053.13,2097.93,1.3415,255.5,222.28
33884.55,2067.19,1.2993,255.0,225.16
34725.6,2100.26,1.3158,261.02,226.24
35249.72,2137.35,1.3162,267.42,223.89
35138.04,2126.07,1.3052,266.87,219.77
35320.92,2168.01,1.3645,270.62,221.77
35288.11,2144.36,1.3714,273.85,219.22
34924.3,2107.36,1.3475,269.57,221.63
35334.6,2135.38,1.3737,276.1,223.35
36133.39,2188.43,1.3981,283.0,229.7
36692.85,2293.8,1.4847,296.36,242.68
36676.29,2294.54,1.4704,296.54,240.0
36256.13,2234.2,1.4336,286.59,232.0
36446.66,2265.61,1.4533,293.39,236.11
37654.9,2371.23,1.4862,306.78,242.2
38256.05,2427.57,1.5147,315.91,245.81
37619.39,2377.51,1.4673,308.93,235.84
37707.67,2427.9,1.4907,313.99,237.23
37594.98,2512.8,1.5061,319.08,239.23
37409.51,2471.26,1.4769,313.43,236.62
37715.42,2547.01,1.5085,321.8,242.57
37965.44,2556.94,1.5196,327.51,244.31
39650.94,2653.47,1.5785,344.81,250.0
39001.49,2623.83,1.5516,340.54,252.72
38534.67,2597.82,1.5307,334.46,248.0
38472.58,2591.86,1.529,339.08,249.14
38836.83,2651.7,1.5511,346.0,256.18
39450.17,2715.74,1.6157,367.26,261.12
38867.78,2664.68,1.5785,355.98,254.1
38132.91,2575.02,1.5306,342.68,245.16
38358.62,2586.24,1.5419,345.85,250.21
38421.33,2590.97,1.5228,339.97,249.0
38412.96,2596.92,1.5318,344.46,247.32
38935.08,2663.11,1.5813,356.2,258.21
39048.27,2665.28,1.604,356.89,261.48
38197.02,2586.57,1.5632,344.28,250.38
37990.47,2564.15,1.548,337.38,247.63
37160.78,2442.76,1.4795,316.26,234.56
36584.28,2396.6,1.4498,310.02,228.39
37161.36,2459.86,1.4838,319.19,234.9
37542.06,2539.43,1.5122,322.67,241.75
37702.21,2590.67,1.5276,328.38,240.04
38324.91,2613.23,1.5623,338.22,246.83
37854.38,2576.27,1.5405,334.36,240.16
38002.18,2589.83,1.5528,334.04,239.76
37938.83,2580.63,1.5363,330.69,238.28
37353.54,2515.78,1.5032,322.76,230.95
37646.31,2555.12,1.5186,329.99,234.23
37977.48,2615.61,1.5238,334.89,240.48
38444.11,2717.57,1.5582,346.7,245.5
38363.61,2705.82,1.5547,343.45,247.3
38140.24,2684.82,1.5721,341.96,247.5
38705.08,2765.32,1.6288,350.93,250.98
39252.36,2798.36,1.6326,354.41,252.16
39545.8,2842.51,1.6794,364.36,258.79
39437.14,2817.23,1.697,361.73,259.86
39271.28,2802.72,1.7075,363.8,257.13
40599.56,2882.3,1.769,378.23,264.26
40500.58,2894.33,1.7838,383.75,267.33
40205.31,2844.14,1.7518,378.13,260.04
40206.38,2846.61,1.7615,378.28,261.2
39734.85,2829.41,1.7546,377.78,260.0
39905.52,2837.82,1.7761,378.0,260.77
40186.3,2855.18,1.8149,379.98,261.88
38893.8,2707.21,1.6885,358.47,249.49
39169.29,2754.85,1.7255,368.48,259.95
38804.66,2747.97,1.7149,366.47,257.89
38600.01,2707.68,1.7266,365.72,255.56
39017.9,2743.38,1.749,371.77,259.5
38672.46,2753.87,1.734,368.48,259.5
38525.98,2743.6,1.7196,367.0,259.5
38765.68,2797.87,1.7469,372.66,264.36
39073.23,2815.76,1.74,371.2,267.25
39010.16,2845.0,1.728,373.93,267.33
39292.33,2889.4,1.7811,379.57,268.97
38662.37,2816.18,1.7146,366.39,262.47
37671.09,2693.6,1.6455,348.1,250.79
37863.53,2716.45,1.6786,351.94,250.6
37673.05,2683.85,1.6546,348.41,248.15
37770.42,2706.88,1.6736,352.75,250.1
38186.58,2736.94,1.6972,358.56,254.94
38306.11,2758.28,1.7063,361.35,254.74
38332.34,2738.99,1.7048,362.44,253.91
38877.08,2763.89,1.7166,366.22,256.97
39316.56,2793.37,1.7327,371.14,257.73
39251.42,2782.22,1.7256,371.29,258.42
39723.73,2829.91,1.7378,377.07,261.52
39353.21,2784.15,1.7064,372.47,257.85
39899.53,2829.97,1.734,381.22,261.0
40076.04,2846.03,1.7365,383.68,260.83
39711.26,2806.94,1.7204,379.61,260.05
38866.36,2769.01,1.7003,371.22,257.94
39079.36,2787.58,1.707,374.0,262.75
39136.86,2792.78,1.7075,375.21,258.65
38812.4,2759.36,1.6767,373.63,255.95
38482.66,2722.97,1.6488,365.51,249.27
39013.85,2782.48,1.6864,373.48,255.24
38539.54,2757.9,1.6549,367.95,251.69
38560.0,2744.73,1.6577,370.06,252.8
38030.45,2707.01,1.6273,361.28,247.23
38184.15,2712.77,1.6516,365.23,253.11
38314.45,2732.77,1.6688,367.58,254.6
38276.74,2719.79,1.675,365.21,256.26
37360.39,2658.72,1.623,353.38,244.35
37030.18,2579.72,1.5737,346.08,237.7
36972.59,2555.67,1.5455,340.39,233.62
37003.24,2567.41,1.571,343.6,235.93
35993.58,2509.24,1.5277,329.45,227.53
36013.91,2498.61,1.519,327.84,226.55
35966.07,2500.31,1.5111,326.9,226.25
35380.38,2437.33,1.4631,317.32,222.24
36639.53,2566.79,1.5621,338.06,235.84
36975.23,2591.47,1.5669,341.75,244.04
36625.71,2552.11,1.5501,336.61,242.27
36785.59,2561.71,1.5469,338.04,245.74
35845.93,2471.38,1.5084,326.5,245.21
36009.06,2502.93,1.5384,331.27,258.27
36224.57,2523.7,1.559,334.81,255.15
35810.65,2500.63,1.5449,333.64,264.38
35222.97,2428.82,1.5072,323.33,251.47
35039.41,2369.93,1.468,320.48,253.46
35071.8,2390.25,1.4859,325.24,253.95
35675.34,2413.05,1.5143,328.79,262.86
36227.02,2492.31,1.5484,339.66,275.03
36387.97,2527.89,1.5486,342.34,270.59
36349.99,2515.17,1.5508,342.44,282.97
