BTC,ETH,UNI,ADA,BNB,CAKE,XMR
36228.04,1222.71,9.3272,0.37816,46.0584,0.715,155.56
36565.75,1230.07,9.6786,0.37689,46.0453,0.735,155.21
36204.29,1223.31,9.5242,0.37028,45.5111,0.7407,151.91
36429.72,1224.92,9.4494,0.37183,44.7251,0.7261,154.59
36972.1,1243.36,9.2043,0.36744,44.4216,0.7201,156.38
36766.93,1243.92,9.2585,0.3702,44.5169,0.712,153.12
36457.84,1237.14,9.2193,0.37267,44.4794,0.7018,152.71
36419.2,1240.67,9.2267,0.3759,44.7686,0.7268,154.93
36200.23,1230.57,9.0631,0.37418,44.6514,0.73,153.2
35688.21,1219.01,9.0276,0.36744,44.3119,0.7271,152.83
35779.01,1218.89,9.1131,0.37097,44.7849,0.74,152.94
35967.87,1228.16,9.1711,0.36848,44.751,0.737,153.94
36122.08,1226.76,9.2301,0.36648,44.7385,0.75,154.65
36222.69,1234.02,9.1489,0.36953,44.74,0.7609,155.72
36492.13,1241.15,9.0767,0.36798,44.9916,0.7531,156.75
36632.24,1258.89,9.1713,0.37138,45.3865,0.7693,156.99
36684.82,1262.19,9.4716,0.37289,45.2711,0.7701,155.1
36947.15,1317.87,9.3008,0.37075,45.2652,0.7645,155.51
36834.98,1340.49,9.278,0.36434,44.9582,0.7503,155.72
36506.49,1323.15,9.2007,0.36363,44.8,0.75,153.03
36337.62,1305.75,9.1078,0.36687,44.9657,0.7521,153.05
36307.32,1323.43,9.0951,0.36555,45.1115,0.745,154.17
36661.38,1332.33,9.3498,0.36721,45.5011,0.7498,154.07
37237.54,1377.83,9.4009,0.37018,45.857,0.773,153.95
37232.12,1376.96,9.3112,0.37891,45.5192,0.759,154.2
37079.06,1381.12,9.2155,0.3746,45.5491,0.7474,154.0
37134.56,1386.3,9.14,0.37383,45.8284,0.745,154.58
37303.99,1430.82,9.1387,0.37836,46.0196,0.74,156.14
36804.59,1386.85,8.9365,0.3723,45.5348,0.7333,156.95
37113.92,1418.28,9.0827,0.3733,46.9657,0.7749,156.69
37021.19,1407.65,9.0145,0.37285,44.7313,0.7533,156.93
37360.0,1415.15,9.0182,0.37307,44.2861,0.7575,157.84
37381.24,1423.53,9.1812,0.37804,43.9389,0.7662,158.75
37180.53,1416.85,9.2309,0.37846,43.761,0.767,160.59
36497.5,1368.53,8.8009,0.37026,42.2857,0.73,159.1
36278.37,1359.75,8.6419,0.36791,42.55,0.7236,162.56
36447.22,1384.3,8.7488,0.37392,42.5951,0.7285,163.49
36474.14,1410.0,8.8726,0.37363,42.9697,0.74,161.67
36650.17,1410.44,8.9184,0.37877,42.677,0.7307,160.56
35902.6,1367.07,8.5762,0.36766,42.519,0.732,157.24
36330.14,1405.83,8.8867,0.37314,42.6639,0.7308,160.44
36113.62,1385.91,8.765,0.3675,42.2967,0.7409,157.84
36094.97,1398.77,8.8218,0.36989,42.5204,0.731,157.6
35069.5,1344.07,8.4432,0.35533,41.3181,0.7,153.05
35272.61,1357.32,8.5072,0.35837,41.805,0.7077,153.93
35502.49,1369.13,8.5664,0.36019,42.1053,0.7115,154.54
35281.45,1349.76,8.3639,0.35738,41.7787,0.7162,152.53
35691.0,1370.49,8.4745,0.3622,42.27,0.7285,153.6
35489.82,1350.37,8.3408,0.35816,41.8464,0.7143,152.84
34807.84,1310.2,8.0652,0.34897,41.2985,0.7043,151.14
34735.51,1303.62,8.1129,0.34925,41.0538,0.6898,151.59
34421.07,1265.2,7.83,0.33793,40.7471,0.6877,148.86
34708.62,1292.85,8.0321,0.34403,41.2039,0.6811,149.97
34956.75,1310.48,8.2353,0.35285,41.6401,0.7069,151.76
34890.94,1304.09,8.2223,0.34644,41.2501,0.7075,150.18
34207.31,1273.97,7.9316,0.34267,41.0005,0.7041,148.45
34695.88,1311.42,8.2927,0.35483,42.082,0.7286,151.35
34852.04,1311.74,8.3395,0.35195,41.8023,0.7241,151.42
35259.28,1318.32,8.4354,0.35569,42.0292,0.735,151.5
35217.35,1346.38,8.7731,0.36482,42.2408,0.7501,152.24
34973.16,1332.73,8.676,0.36326,41.829,0.739,151.92
34902.92,1323.38,8.8234,0.36425,41.8124,0.7307,152.33
34972.5,1334.75,8.8269,0.36989,42.069,0.7448,151.67
35489.56,1377.58,8.9822,0.3757,42.5787,0.7471,152.81
35305.27,1363.78,8.8424,0.37262,42.3632,0.7543,151.72
34795.45,1337.17,8.6575,0.3695,41.8345,0.7431,150.21
34570.05,1329.46,8.5649,0.3705,41.6962,0.755,149.58
34588.11,1326.69,8.4538,0.36918,41.6429,0.751,150.11
34243.23,1286.98,8.1448,0.35946,41.0657,0.7389,147.73
34557.57,1305.26,8.2878,0.36326,41.52,0.7497,147.16
34649.71,1308.15,8.2438,0.36393,41.6143,0.7483,148.26
34613.1,1308.88,8.203,0.36006,41.5291,0.745,147.94
33221.66,1260.06,7.9387,0.34711,40.6734,0.7198,143.99
32858.12,1260.69,8.0566,0.34507,40.4795,0.7245,142.67
32816.99,1249.21,8.145,0.34608,40.1721,0.7264,143.36
32189.92,1235.83,7.9897,0.34437,39.7141,0.7225,141.22
32468.56,1241.75,8.272,0.34306,40.1051,0.7365,141.66
32306.44,1236.98,8.1476,0.3415,40.2533,0.7366,140.78
31150.06,1202.97,7.9762,0.3333,39.9529,0.74,136.15
31350.0,1187.22,8.0777,0.33548,39.6842,0.7326,135.65
31050.0,1169.06,7.9228,0.33018,39.5001,0.7251,134.8
31884.97,1194.46,8.0479,0.33135,39.9364,0.7347,137.31
31718.63,1189.83,8.0647,0.33099,40.0141,0.7328,137.42
32453.57,1230.53,8.2083,0.34021,40.5613,0.747,139.35
31866.05,1204.71,8.1061,0.33358,40.1814,0.743,137.97
31217.94,1171.01,7.951,0.32817,39.6085,0.7399,135.48
30876.62,1134.56,7.6453,0.31297,38.93,0.7081,131.22
30837.51,1110.6,7.568,0.30751,38.585,0.6991,129.88
29505.68,1065.82,7.2785,0.28434,37.1723,0.6811,124.2
30047.65,1124.24,7.7959,0.30882,38.1438,0.6781,126.23
30708.26,1157.27,7.9358,0.3194,38.7545,0.7,128.33
30938.53,1160.59,8.0017,0.32385,39.269,0.7005,129.39
30932.25,1158.99,8.0285,0.31906,39.4285,0.7178,130.22
31821.92,1174.88,8.2512,0.32536,39.7154,0.7245,131.3
31550.69,1163.26,8.1597,0.32377,39.6559,0.7229,130.86
30830.04,1143.04,8.0589,0.3161,39.2903,0.7305,130.25
31513.41,1163.67,8.1367,0.32438,39.8283,0.7352,131.99
31414.58,1171.05,8.117,0.32632,40.0407,0.7555,132.19
31379.75,1177.29,8.2839,0.32765,40.0977,0.7583,133.44
31723.19,1197.76,8.3581,0.33111,40.4439,0.7801,134.47
31566.47,1204.37,8.3775,0.33432,40.4321,0.7606,134.06
32163.2,1220.24,8.5524,0.33876,40.9183,0.8296,135.0
32545.4,1234.29,8.5005,0.34237,40.9285,0.8267,136.39
32497.3,1234.42,8.5991,0.35141,40.7216,0.8284,137.95
32409.3,1239.83,8.8356,0.34985,40.6199,0.8549,137.08
32362.39,1235.37,8.7047,0.34931,40.6027,0.8533,138.27
33313.98,1263.13,8.7817,0.35474,41.4139,0.8662,138.44
33630.71,1269.24,8.8605,0.353,41.1518,0.862,139.02
33540.07,1250.12,8.78,0.35535,40.8965,0.8707,138.7
33320.47,1244.38,8.7071,0.34902,40.5102,0.8849,138.44
32874.09,1226.07,8.6696,0.34474,40.0715,0.8644,135.34
32980.82,1234.0,8.7071,0.34905,40.923,0.8726,136.19
32720.02,1228.98,8.6489,0.34984,40.4745,0.8648,135.33
32725.42,1233.44,8.7071,0.34916,40.6247,0.8783,137.1
32283.66,1220.37,8.6214,0.34664,40.3896,0.912,136.33
32391.34,1232.71,8.8707,0.35014,40.7317,0.9309,137.5
32615.74,1248.87,8.969,0.35104,41.0462,0.9399,138.05
33375.99,1264.71,9.0758,0.35371,41.0854,0.9382,139.39
32856.55,1254.84,9.1959,0.35329,41.1401,0.9276,139.18
32965.04,1261.16,9.1918,0.35631,41.2114,0.92,139.95
32975.24,1267.36,9.1918,0.35247,41.7168,0.9402,139.31
32484.74,1257.17,9.2317,0.35238,41.1515,0.95,138.31
32373.03,1247.37,8.9905,0.34605,40.8011,0.9201,137.81
31678.14,1220.37,8.8389,0.33784,39.8774,0.9309,136.44
31633.32,1219.05,8.8775,0.34018,39.82,0.9328,136.24
31897.8,1233.03,8.9647,0.34389,40.1562,0.9678,137.35
31751.87,1220.37,8.9334,0.34081,40.1562,1.0005,138.05
31903.06,1231.39,8.9969,0.34299,40.4572,1.036,137.82
32156.05,1244.23,9.1846,0.34481,40.7154,1.0199,137.2
32272.4,1254.05,9.1904,0.35011,40.7444,0.9629,137.89
32199.53,1250.15,9.4319,0.34936,40.8666,0.9599,138.75
32378.75,1259.1,9.5008,0.34868,40.979,0.9741,139.68
32219.33,1252.18,9.4072,0.34719,40.8249,0.9876,139.57
32373.36,1247.39,9.4662,0.35025,40.7913,0.9748,139.29
32074.26,1237.01,9.2927,0.34561,40.5745,0.974,138.5
32100.29,1234.53,9.3468,0.34588,40.9559,0.977,138.99
31898.38,1232.83,9.422,0.34432,40.7397,0.98,138.66
31884.92,1238.5,9.6986,0.34163,40.7465,0.9936,139.48
32112.07,1257.61,9.8014,0.34295,41.0818,1.0371,139.58
32493.62,1294.02,9.8407,0.34865,41.4435,1.071,140.18
32825.72,1320.48,10.0795,0.35033,41.6399,1.1102,141.6
32886.72,1326.56,10.1463,0.35251,41.7346,1.1275,140.21
32764.95,1320.47,10.0599,0.35124,41.9864,1.1676,139.63
32807.25,1315.04,10.0246,0.35204,41.8799,1.1653,139.33
32642.77,1325.6,9.9647,0.35568,41.9351,1.1685,139.57
32674.54,1341.83,10.1377,0.36383,42.0969,1.124,141.86
32723.63,1341.07,10.4802,0.36265,41.8675,1.1642,142.07
32861.94,1344.34,10.6305,0.36625,42.107,1.1646,142.1
32402.11,1326.75,10.418,0.35928,41.583,1.135,140.32
32270.94,1324.13,10.4251,0.35845,41.3108,1.112,138.5
32094.29,1306.28,10.3427,0.35093,41.0959,1.111,138.21
31989.09,1321.6,10.9525,0.35446,41.144,1.1237,138.66
31765.31,1329.56,11.3907,0.35018,40.9833,1.1167,137.53
31881.84,1359.09,11.2415,0.35411,41.1894,1.1394,138.05
31861.64,1350.32,11.2163,0.35109,41.2167,1.1542,137.97
31335.16,1327.62,10.8997,0.34269,40.8084,1.1339,135.21
31696.51,1343.78,11.36,0.34728,41.2799,1.1374,136.6
31928.5,1353.12,11.3822,0.34875,41.3854,1.1499,136.65
32153.15,1369.0,11.6595,0.35037,41.6733,1.1662,137.12
32290.8,1393.92,12.0363,0.35382,41.87,1.2191,138.18
32610.46,1458.37,12.271,0.35959,42.4335,1.2656,139.29
32885.3,1434.36,12.1357,0.36343,42.48,1.2821,139.29
32795.5,1429.98,12.5358,0.36097,42.4245,1.26,138.7
33580.42,1427.5,12.4769,0.3601,42.6671,1.2234,139.85
33385.11,1423.36,12.5728,0.35839,42.4631,1.1864,139.97
33346.12,1441.14,12.4129,0.35857,42.3997,1.1659,140.25
33509.74,1427.31,12.2023,0.35818,42.55,1.1821,141.59
33366.18,1425.16,12.1837,0.35461,42.2097,1.15,139.5
33465.38,1423.77,11.9528,0.3531,42.1959,1.0879,139.76
32998.45,1391.6,11.5377,0.34888,41.8107,1.0554,138.39
33132.47,1403.09,11.9768,0.35491,42.4333,1.13,139.81
33196.01,1412.08,11.9476,0.35693,42.5331,1.1499,140.09
34203.33,1427.22,11.831,0.36149,42.7409,1.1568,142.0
34562.14,1417.41,11.6187,0.3588,43.1428,1.1951,144.21
34474.97,1406.0,11.4369,0.35801,42.8498,1.206,143.19
34459.42,1435.15,11.8567,0.36176,43.0381,1.1791,143.81
33911.04,1405.0,11.4622,0.35571,42.4354,1.1477,142.62
33770.84,1398.63,11.3999,0.35446,42.3913,1.172,142.7
33651.34,1374.86,11.2944,0.35138,42.0405,1.1502,141.35
33404.67,1382.84,11.3463,0.35193,41.9469,1.1427,141.36
33451.65,1369.35,11.2839,0.34999,41.7702,1.1255,140.63
32700.0,1346.8,11.5032,0.34653,41.1304,1.1192,139.0
32457.61,1327.25,11.4802,0.34464,41.1749,1.1278,138.06
32253.49,1317.77,11.2856,0.34298,41.8595,1.1188,137.15
32482.94,1368.15,12.8402,0.34761,41.9839,1.1403,138.89
32764.64,1378.41,12.8894,0.34936,41.8777,1.1254,140.32
32323.07,1350.74,12.4068,0.34332,42.0253,1.138,140.13
31527.34,1312.99,12.1063,0.33738,40.9482,1.1253,137.4
32015.96,1340.06,12.4211,0.34405,41.1671,1.145,137.62
32076.58,1339.39,12.6547,0.3448,41.1707,1.1501,138.77
31597.82,1315.22,12.4564,0.34071,40.8151,1.1543,136.55
31659.74,1317.65,12.489,0.34182,40.8752,1.1395,137.41
31905.68,1329.61,12.6955,0.34198,40.6583,1.1199,138.49
31809.04,1315.6,12.4972,0.33908,40.3813,1.1136,137.51
32253.84,1337.22,12.6203,0.34393,41.3442,1.1618,137.74
31806.62,1313.9,12.623,0.33991,40.556,1.1522,136.17
31309.28,1273.35,11.9557,0.33195,40.1741,1.128,133.58
31737.37,1285.88,12.186,0.33615,40.4952,1.1626,136.76
31277.68,1260.41,12.1196,0.32838,40.2065,1.1271,135.51
31764.01,1280.76,12.5015,0.33416,40.6501,1.1448,137.49
31999.68,1309.31,13.1147,0.34057,40.7819,1.1345,138.38
32198.48,1329.81,13.5075,0.34295,41.0999,1.1519,138.83
32250.41,1334.13,13.373,0.34322,41.1657,1.1611,138.23
32227.79,1342.52,13.4446,0.34226,41.204,1.1587,137.03
31999.75,1337.77,13.464,0.34249,41.0959,1.1734,136.73
32006.93,1334.8,13.7288,0.34244,40.9795,1.189,136.36
32758.99,1362.0,13.9603,0.34674,41.449,1.183,138.11
32495.0,1367.0,13.8897,0.34358,41.8399,1.2192,137.59
32362.75,1347.5,13.6645,0.34084,41.8235,1.2297,136.07
32101.64,1320.24,13.3989,0.33685,41.6201,1.254,135.18
31833.39,1302.91,13.5,0.33129,41.3894,1.2726,134.5
31830.46,1310.21,13.7325,0.33262,41.2959,1.2,134.84
31894.27,1310.8,13.8333,0.33335,41.3223,1.2059,132.82
31535.18,1285.2,13.4893,0.32937,41.1568,1.177,131.98
31703.37,1293.57,13.6665,0.33206,41.5017,1.1917,133.4
31782.1,1295.0,13.6027,0.33239,41.7082,1.2384,134.3
31206.95,1262.87,13.2597,0.32565,41.2241,1.2448,131.39
31239.95,1272.64,13.6019,0.3242,40.8838,1.2142,134.64
31417.73,1277.55,14.0679,0.32539,41.3877,1.2381,134.42
30680.09,1250.22,13.8931,0.31998,40.73,1.2376,131.49
30799.87,1266.39,13.9187,0.32134,40.9796,1.2693,132.65
30308.01,1237.35,13.4035,0.31334,40.51,1.2498,130.0
29577.25,1225.21,13.5956,0.30691,39.7891,1.157,127.28
30358.32,1283.1,14.371,0.3195,40.5479,1.231,130.0
30570.14,1269.28,14.4115,0.31666,40.6945,1.254,129.31
30542.9,1258.21,14.4938,0.31554,40.6999,1.2489,129.36
29746.18,1226.35,14.4812,0.30824,40.0182,1.2368,128.59
30769.14,1270.48,15.0158,0.31631,40.7442,1.2571,129.26
31586.62,1289.8,15.04,0.32226,41.1701,1.2651,131.21
31011.38,1276.62,15.4868,0.31828,41.0,1.2671,128.95
30571.06,1252.25,15.2976,0.31576,41.0921,1.2952,127.29
30410.09,1240.98,14.7607,0.31189,40.9387,1.315,126.07
30721.07,1260.75,15.3426,0.3144,41.1667,1.3314,126.0
30931.11,1267.66,15.3429,0.32095,41.5631,1.38,126.83
31045.11,1270.82,14.9,0.31925,41.6759,1.4086,127.83
31477.05,1290.46,14.8285,0.32624,41.9402,1.4318,128.39
31365.67,1285.3,14.6482,0.32807,41.9854,1.4808,127.11
31784.27,1303.79,14.5539,0.33206,42.4516,1.54,128.52
31615.36,1306.27,14.5788,0.33019,42.393,1.4701,129.13
31205.83,1286.51,14.4316,0.33048,41.9579,1.4289,128.22
31105.03,1278.56,14.1252,0.32868,42.1722,1.463,127.49
31495.0,1303.09,14.2646,0.33504,42.49,1.4999,128.96
31520.16,1301.17,14.0368,0.33444,42.5608,1.5194,130.13
31473.36,1303.8,13.9907,0.33657,42.278,1.4851,136.84
31504.41,1319.8,14.3699,0.34547,42.2,1.4774,135.88
31796.33,1343.5,14.8064,0.34827,42.442,1.4909,137.82
31869.88,1348.26,14.3102,0.34353,42.2006,1.4857,136.7
31962.03,1352.0,14.3011,0.34214,42.27,1.4611,135.54
32463.14,1352.76,14.1727,0.34753,42.2183,1.4481,136.06
32321.4,1337.91,14.4999,0.34288,42.4623,1.4691,136.0
32678.1,1341.79,14.5802,0.34282,42.4812,1.4881,135.07
32625.36,1334.8,14.45,0.34131,42.5196,1.481,135.21
32632.22,1333.67,14.6043,0.34499,42.7485,1.5078,133.51
33244.67,1349.99,14.6753,0.345,42.9822,1.5662,134.97
33539.1,1352.21,14.501,0.34668,43.0348,1.6065,136.37
33443.5,1332.63,14.1252,0.34503,42.6302,1.5571,135.67
34229.18,1370.77,14.2121,0.35308,42.3366,1.5235,138.55
33981.93,1346.3,14.7353,0.35076,42.4516,1.5204,138.14
34079.25,1344.95,15.2637,0.34709,42.9269,1.5342,136.76
33819.36,1324.12,14.857,0.33946,42.5083,1.52,136.33
33120.59,1307.88,14.9,0.34619,42.223,1.4857,134.15
33038.83,1304.96,14.9924,0.3566,42.7334,1.491,135.19
32550.67,1304.15,15.1655,0.35021,42.4941,1.4793,134.09
32317.68,1317.87,15.1254,0.34533,42.6321,1.4714,134.02
36300.0,1379.37,14.9227,0.35949,43.4122,1.4702,139.23
36988.28,1373.8,14.6628,0.36287,43.6658,1.466,141.42
36673.72,1380.09,14.6277,0.36098,43.4848,1.48,140.97
37101.19,1419.62,14.9197,0.3673,43.8796,1.5265,141.87
37953.26,1423.85,14.6,0.36339,43.9372,1.5232,142.6
38357.21,1428.55,14.3965,0.3667,43.86,1.5118,146.54
37167.16,1396.16,14.4038,0.36131,43.64,1.4825,145.45
37183.55,1398.82,14.4405,0.35828,43.6191,1.4491,143.63
36064.61,1376.91,15.085,0.35128,43.3163,1.4285,142.78
35754.51,1372.96,14.9093,0.35034,43.171,1.4622,141.0
35214.78,1353.66,14.7536,0.35009,42.6426,1.4498,140.57
34325.86,1348.07,14.8132,0.34647,42.3298,1.4249,139.28
34604.1,1349.86,14.9885,0.34781,42.4146,1.4371,139.88
34644.82,1372.78,15.4238,0.34862,42.5565,1.4458,140.12
34505.48,1397.0,15.1819,0.35022,42.7754,1.4914,139.66
34261.2,1380.3,15.6398,0.3478,42.8697,1.4977,140.47
34265.9,1367.21,15.24,0.3452,42.9138,1.5173,139.54
34139.01,1370.52,15.3033,0.34642,42.7969,1.5248,139.7
33876.87,1346.95,15.3943,0.34369,42.7981,1.5339,140.16
33275.08,1342.9,15.3608,0.34078,43.028,1.4999,139.59
33506.65,1343.42,15.3591,0.34014,43.1909,1.5,138.99
33510.4,1336.91,15.2754,0.34006,43.0533,1.5009,137.5
33811.3,1347.3,15.333,0.34208,43.183,1.4622,138.24
34050.48,1347.08,15.1799,0.34258,43.4625,1.4763,138.56
33913.67,1343.37,15.2102,0.34044,43.4174,1.4671,139.01
34277.35,1345.91,15.3639,0.34179,43.7055,1.4697,139.64
34324.27,1353.33,15.3622,0.3463,43.9,1.4886,139.44
33670.24,1340.84,15.4373,0.34341,43.8774,1.5026,137.25
33767.24,1339.3,16.1812,0.34605,44.2674,1.51,137.11
34259.4,1365.81,16.6036,0.35045,44.1534,1.5302,137.43
34256.48,1368.37,16.6744,0.35161,44.6578,1.5661,136.76
34237.64,1372.22,16.9614,0.35291,44.9369,1.5726,137.68
33972.94,1358.9,18.6887,0.3767,44.7829,1.5629,137.33
34267.32,1370.88,18.4887,0.36104,44.8997,1.5651,139.29
34356.48,1376.95,17.893,0.3612,44.6546,1.5631,138.7
34305.96,1372.37,18.3502,0.359,44.828,1.5646,139.43
34180.37,1377.73,18.7749,0.36137,44.8151,1.5721,138.95
34701.27,1385.37,18.5213,0.36394,44.7081,1.6118,140.77
34564.38,1386.69,18.8234,0.36549,44.9859,1.6422,140.0
34299.6,1379.79,19.5891,0.36431,44.8192,1.631,139.63
34101.89,1368.83,19.1981,0.37104,45.5332,1.646,138.62
34232.41,1373.92,19.4022,0.37081,45.2284,1.6459,140.33
33780.26,1360.6,19.8012,0.36314,44.9088,1.6613,138.14
33959.17,1358.66,19.9316,0.36014,44.6834,1.6591,138.51
34060.01,1362.65,19.6087,0.36227,44.7471,1.6605,138.16
33776.21,1351.55,19.2312,0.3579,44.2164,1.6532,138.17
33670.7,1349.69,18.629,0.35649,43.9689,1.6525,137.49
33623.54,1346.96,19.5028,0.35631,44.2913,1.6879,136.84
33609.17,1348.95,19.3246,0.35597,44.2242,1.7489,136.19
33316.39,1340.94,18.9134,0.3515,44.185,1.7933,136.22
33670.86,1352.96,19.0782,0.3583,44.6005,1.8449,136.98
33583.18,1354.8,19.0063,0.35587,45.181,1.9236,137.67
33994.2,1360.02,18.8495,0.35508,44.6558,1.8844,137.67
33708.14,1349.64,18.6466,0.35277,44.3611,1.7841,137.27
33354.38,1331.84,18.1789,0.34753,44.0357,1.8573,136.33
32884.47,1311.99,18.1604,0.34454,43.65,1.8117,134.62
32926.6,1313.89,18.7666,0.34684,43.987,1.9095,134.52
32319.14,1290.55,17.7798,0.34117,43.7526,1.9205,133.77
32468.86,1289.12,17.5693,0.33884,43.4554,1.9415,132.39
32837.01,1306.37,17.6747,0.34405,44.0859,1.9816,134.15
32885.75,1310.75,17.9521,0.34338,43.895,1.9461,135.05
32597.9,1295.61,17.7699,0.34198,43.4837,1.9291,135.21
32996.27,1312.04,17.7949,0.34633,43.9241,1.9479,136.77
33111.96,1313.69,17.7497,0.34497,44.3916,1.9827,137.98
32579.42,1281.16,16.9085,0.33801,43.7901,1.9285,137.05
33446.93,1319.63,17.5848,0.34606,44.3888,1.9779,140.36
33670.25,1318.78,17.4252,0.34486,44.389,1.999,140.89
33591.24,1317.58,17.9813,0.34591,44.5993,1.9934,140.78
33574.06,1315.89,17.9178,0.34684,44.9366,2.0889,141.16
33785.43,1321.59,17.9331,0.35107,45.5505,2.213,141.98
33544.22,1310.35,17.6231,0.34672,45.4128,2.215,140.96
33825.26,1317.53,17.802,0.34753,45.675,2.2183,142.92
34500.83,1333.1,17.7017,0.35446,45.9907,2.2534,145.43
34376.84,1329.61,17.7651,0.35448,47.0848,2.3354,142.34
34178.57,1325.46,17.9794,0.35496,47.3066,2.3339,142.27
34200.05,1337.05,18.0263,0.3518,48.8017,2.3876,141.77
33773.4,1330.37,18.12,0.34831,48.1636,2.3442,140.79
33702.57,1327.03,18.1869,0.35032,48.2892,2.4322,140.15
33533.02,1314.38,18.1333,0.34602,49.1824,2.7616,140.9
33161.86,1301.73,18.3648,0.351,48.2858,2.4702,141.03
33445.71,1308.94,19.7658,0.35275,48.7322,2.5135,140.19
33984.2,1318.79,19.4273,0.35939,49.8199,2.6777,141.4
33742.09,1326.27,19.8,0.36143,49.2709,2.6864,141.05
33845.21,1333.1,20.7486,0.36463,49.6774,2.7638,142.91
33841.12,1336.45,20.1262,0.36332,49.0002,2.7422,143.6
33658.9,1350.67,19.818,0.38263,51.3469,2.8327,145.29
33556.75,1358.11,19.9009,0.39385,51.9089,2.8395,146.1
33528.41,1374.72,20.4805,0.40876,51.4921,2.8553,143.4
33763.82,1380.89,20.0293,0.41138,50.8548,2.6462,144.1
33762.84,1382.41,19.935,0.40857,50.8091,2.6917,143.73
33666.82,1373.58,19.3001,0.39283,50.435,2.63,143.61
33575.04,1369.81,19.3617,0.40928,50.2121,2.5501,144.35
33896.42,1381.73,19.35,0.39898,50.7152,2.59,145.36
34015.12,1389.09,19.4222,0.40327,49.7,2.4199,145.14
34319.76,1406.27,19.2447,0.40261,50.6074,2.4832,146.63
34249.72,1416.12,18.9666,0.42562,50.1731,2.4856,146.0
34686.24,1452.55,19.322,0.41062,50.6317,2.5843,144.38
35345.67,1437.43,19.1493,0.42142,51.3348,2.64,146.83
35174.52,1440.19,18.7774,0.42296,52.1872,2.6521,144.6
34734.43,1419.86,18.9111,0.41822,52.0314,2.6688,144.35
34794.84,1425.47,19.1275,0.42631,51.7263,2.6593,144.5
34865.73,1427.42,18.9705,0.44669,50.7897,2.4657,146.41
34811.52,1433.45,18.8,0.44692,51.1107,2.5243,146.87
34733.65,1429.1,18.8602,0.4429,50.3607,2.4374,146.96
34989.33,1494.83,18.3508,0.43168,50.2778,2.3347,146.79
34870.14,1473.69,18.5031,0.43884,50.3392,2.32,146.66
35297.62,1491.39,18.5909,0.43821,50.5866,2.426,147.94
35791.07,1517.62,19.1018,0.42,50.3612,2.325,147.97
35825.16,1534.38,18.7616,0.42225,50.2355,2.3,148.34
35679.11,1520.43,18.9101,0.42709,50.2928,2.2936,149.31
35600.0,1535.73,19.3819,0.43743,51.2748,2.4132,150.48
35511.95,1513.29,18.9904,0.425,51.0,2.3802,151.39
36157.96,1520.18,18.8255,0.41947,51.5401,2.4807,151.85
35905.01,1520.38,18.9999,0.42536,50.985,2.4165,153.27
35916.42,1530.31,19.0591,0.42939,51.2858,2.4733,153.34
36444.9,1541.05,19.1163,0.43471,51.0327,2.4442,154.66
36670.26,1556.2,19.0045,0.43016,50.8336,2.3633,154.33
36507.03,1545.02,19.4682,0.42832,50.6476,2.3425,154.94
36589.58,1568.33,19.3309,0.42877,50.9773,2.3688,155.02
36347.31,1549.16,19.4956,0.42927,50.3196,2.34,153.34
36046.66,1532.08,19.4213,0.42427,50.4365,2.3467,151.99
35883.8,1530.79,19.655,0.42338,50.6071,2.274,152.39
36031.94,1549.57,19.7953,0.42259,51.1849,2.323,152.63
36010.57,1539.76,19.5676,0.41774,51.1299,2.3519,153.39
36221.95,1541.48,19.6863,0.42036,50.7,2.26,153.7
36585.76,1552.65,19.6436,0.42404,50.8305,2.18,154.34
36579.59,1556.74,19.6849,0.42525,50.9811,2.1015,154.2
36905.55,1599.87,19.8903,0.42989,51.24,2.1548,154.1
37190.66,1609.18,20.3011,0.43804,51.0628,2.1078,153.51
37229.99,1642.68,20.2478,0.44062,51.4141,2.0423,153.84
37164.55,1649.98,20.4485,0.44823,51.576,2.0409,154.2
36846.75,1618.53,19.9,0.43908,51.4813,2.0776,152.88
37088.07,1636.62,20.0716,0.44693,51.4564,2.1894,152.72
37292.54,1632.86,19.5539,0.44312,51.9578,2.3446,152.14
37319.84,1638.56,19.7908,0.44298,52.3917,2.4297,153.7
37675.81,1666.43,19.7552,0.44306,52.2019,2.321,154.85
38121.13,1679.83,20.1467,0.439,53.4362,2.374,154.96
38212.01,1694.52,20.8987,0.43734,53.0034,2.3848,154.9
37956.01,1680.28,21.5509,0.4397,52.84,2.37,152.54
37547.76,1647.94,20.9159,0.43158,52.356,2.3386,151.2
37727.91,1664.41,21.1933,0.4354,53.1323,2.3651,151.66
37634.53,1657.33,20.6609,0.43604,52.6122,2.3354,151.95
38138.86,1679.17,20.8213,0.43791,52.9528,2.3702,154.17
37897.41,1664.92,20.7003,0.42897,53.0292,2.3653,152.41
37392.79,1641.25,20.1278,0.42552,52.35,2.2428,150.48
37551.58,1646.8,20.4115,0.42682,52.2185,2.1886,150.38
37657.83,1642.22,20.5286,0.42836,53.111,2.2828,152.6
37362.92,1613.97,20.1332,0.43071,52.8142,2.2868,150.48
37658.75,1637.12,20.3434,0.43216,54.1028,2.3651,151.59
37625.35,1633.64,20.7177,0.43285,53.9829,2.425,151.85
36829.78,1593.22,20.43,0.42626,53.5784,2.4684,149.89
36600.03,1582.11,20.1733,0.42473,53.2104,2.4594,149.51
36976.2,1631.24,20.8203,0.42605,54.1404,2.5728,151.28
